56.0	56.0
167.97348317182755	55.973483171827546
172.9599999992115	58.908306326586846
173.01334013004234	53.145033804243965
177.99840838475174	61.781795733155015
177.998815308289	55.97779734330772
177.9501873282702	50.21357467667347
182.9912275574554	64.66630858006032
182.94157371423927	58.856654736844185
182.9870176053928	53.142098627997704
182.98820197010258	47.38328299270747
187.9290260587803	67.54419924441314
187.9799972473526	61.78677194415914
187.97812678616157	55.975098517031874
187.92498746104005	50.2682378421534
187.97469332615313	44.458531977040316
