56.0	56.0
168.02325049698942	55.97674950301059
173.01326153671263	58.90495521091426
173.0142384845975	53.14593215879915
178.00123658384302	61.78462393224632
178.00649603463938	56.02988338304265
178.00353238517192	50.266919733575186
182.94391294811095	64.61899397071586
182.94181405368812	58.85689507629304
182.94190628095438	53.09698730355928
182.9432153770718	47.33829639967669
187.92637493532277	67.54685036787068
187.9249947904954	61.78823051269805
187.9309386090308	55.97771330583733
187.97775919030977	50.21546611288368
187.97521899358102	44.50199369038755
