56.0	56.0
168.0266643357062	55.97333566429383
172.96409270231987	58.85578637652153
172.9583485741698	53.09004224837143
177.99871203866786	61.737900612928875
177.94815886910317	56.02845378249356
177.95174491398447	50.215132262387726
182.99413591645038	64.66921693905527
182.93817333569189	58.906745641703196
182.9863245124082	53.14140553501311
182.94152450055495	47.38339447684012
187.97727572801395	67.5440504248205
187.97526259571706	61.78203729252359
187.97916522441568	56.02593992122224
187.98041868371004	50.212806619483395
187.98131745924974	44.451907843943715
